Date,Open,High,Low,Close,Adj Close,Volume
2017-01-28,733.150757,736.418762,733.150757,734.568787,734.568787,54981349
2017-01-29,734.948975,736.025879,731.456299,730.106384,730.106384,48318009
2017-01-30,730.626465,738.261169,730.669128,736.305603,736.305603,62581837
2017-01-31,736.767212,772.608704,736.708252,771.017822,771.017822,130765930
2017-02-01,771.445251,781.537598,768.539307,781.342224,781.342224,118589035
2017-02-02,782.114868,808.745605,784.317993,808.276062,808.276062,116489049
2017-02-03,808.004517,825.840698,806.193542,824.917908,824.917908,161215859
2017-02-04,826.055237,837.725281,813.103699,835.322388,835.322388,124200240
2017-02-05,835.818970,835.907104,817.961426,823.189087,823.189087,91512821
2017-02-06,824.038452,836.649048,823.516235,832.718384,832.718384,89646266
2017-02-07,834.314575,849.272278,834.448486,849.351746,849.351746,116842996
2017-02-08,850.127991,863.314087,830.656494,848.893982,848.893982,161187422
2017-02-09,850.195618,866.271545,759.213196,795.824707,795.824707,325906363
2017-02-10,796.824341,798.868408,758.627258,791.635864,791.635864,152495796
2017-02-11,791.815186,808.143127,786.956543,804.267761,804.267761,81880855
2017-02-12,803.523132,804.515991,798.239258,800.818359,800.818359,54123587
2017-02-13,800.581055,799.696716,781.239075,791.058105,791.058105,80337778
2017-02-14,791.930847,807.399414,787.790283,805.767212,805.767212,110648913
2017-02-15,807.098755,809.792908,803.900818,808.182251,808.182251,72003369
2017-02-16,808.318665,828.087158,808.578125,823.005371,823.005371,97946972
2017-02-17,821.948120,847.485352,821.629456,842.901978,842.901978,109953271
2017-02-18,845.319031,854.898438,843.506226,849.516602,849.516602,79820741
2017-02-19,849.790527,851.442200,840.686401,843.152527,843.152527,62297470
2017-02-20,843.812317,866.332581,839.192749,866.062561,866.062561,87793103
2017-02-21,865.501221,895.160645,864.656799,893.240479,893.240479,149662816
2017-02-22,892.840027,903.855103,880.721863,897.542114,897.542114,109317269
2017-02-23,897.405640,937.172424,897.444946,929.361145,929.361145,150911263
2017-02-24,934.132507,956.714783,901.816406,941.580444,941.580444,265350187
2017-02-25,938.957092,942.519043,902.198120,917.641357,917.641357,112283187
2017-02-26,917.986389,936.598450,906.698730,939.677368,939.677368,93940323
2017-02-27,938.532288,948.315125,936.774292,948.910339,948.910339,105806192
2017-02-28,949.513428,959.898621,942.886963,953.511108,953.511108,149459394
2017-03-01,953.567688,996.494934,953.515930,996.494934,996.494934,186710949
2017-03-02,998.271973,1029.301880,989.999207,1019.318848,1019.318848,300069264
2017-03-03,1019.074341,1046.175903,1019.240479,1037.083130,1037.083130,256823660
2017-03-04,1039.067871,1040.670288,1000.902893,1020.945190,1020.945190,149072718
2017-03-05,1020.245667,1030.736084,1007.044128,1030.262573,1030.262573,109055208
2017-03-06,1030.547119,1039.765259,1029.301636,1040.063721,1040.063721,125557274
2017-03-07,1040.374268,1041.690552,988.270081,1002.655090,1002.655090,238675735
2017-03-08,1002.401062,1009.553467,943.213928,944.713684,944.713684,273230106
2017-03-09,945.001221,984.834229,938.202881,977.939575,977.939575,174675395
2017-03-10,978.655457,1045.826416,885.241211,918.355225,918.355225,463648000
2017-03-11,918.026245,981.768066,918.026245,966.965454,966.965454,232993421
2017-03-12,967.615112,1008.697754,966.578918,1003.598999,1003.598999,186668858
2017-03-13,1003.927734,1012.660583,996.014404,1009.356873,1009.356873,311574758
2017-03-14,1009.553467,1023.524170,1005.286987,1020.072388,1020.072388,201798289
2017-03-15,1020.204041,1026.498779,1019.866760,1017.432007,1017.432007,242472718
2017-03-16,1018.832397,1025.750122,932.093140,961.945313,961.945313,517142857
2017-03-17,955.749939,955.285767,887.179260,887.711792,887.711792,570113745
2017-03-18,887.276062,898.878418,772.676331,785.717285,785.717285,501292574
2017-03-19,788.066772,863.248352,788.066772,837.228455,837.228455,328392151
2017-03-20,837.632202,860.683350,837.247681,852.523010,852.523010,231707896
2017-03-21,853.436829,899.310974,853.229858,897.868591,897.868591,270345359
2017-03-22,897.956726,897.956726,812.407898,841.398682,841.398682,305430261
2017-03-23,842.128540,846.678955,824.132996,829.942444,829.942444,198609557
2017-03-24,829.830566,833.910400,748.324524,752.001282,752.001282,393870230
2017-03-25,751.215210,782.675049,724.884094,780.283142,780.283142,349565259
2017-03-26,781.274597,808.502441,765.369324,772.700012,772.700012,242720806
2017-03-27,776.960266,831.664307,772.212585,832.818359,832.818359,296675168
2017-03-28,831.870605,848.259094,825.618530,843.523438,843.523438,262874174
2017-03-29,842.661499,846.542053,818.795837,836.123169,836.123169,239956572
2017-03-30,837.924072,843.480713,815.444885,822.657715,822.657715,282895722
2017-03-31,822.825989,856.578247,818.105042,854.084045,854.084045,356432391
2017-04-01,854.020203,869.965698,845.557373,861.024780,861.024780,230802442
2017-04-02,861.112427,883.034363,857.000549,878.923462,878.923462,410037486
2017-04-03,879.545410,922.351257,879.405151,915.927307,915.927307,464801435
2017-04-04,917.296631,929.315308,900.016052,911.119141,911.119141,350787921
2017-04-05,911.834717,911.938599,892.689392,900.977295,900.977295,332252483
2017-04-06,901.802368,952.753967,901.369141,948.572388,948.572388,410027283
2017-04-07,945.572632,959.085022,933.025940,951.260925,951.260925,256241526
2017-04-08,947.825745,957.791748,939.686340,950.492981,950.492981,169182024
2017-04-09,950.994141,967.677002,947.187195,960.127686,960.127686,195880220
2017-04-10,959.667053,960.106445,951.682983,955.667358,955.667358,173790861
2017-04-11,955.932983,967.152283,955.702209,965.011597,965.011597,173125651
2017-04-12,964.851501,966.872253,957.561218,956.622559,956.622559,230078113
2017-04-13,957.140625,959.416016,924.264648,935.349182,935.349182,281552669
2017-04-14,936.189087,951.878540,927.090332,932.614441,932.614441,203552207
2017-04-15,932.422729,948.957581,930.553528,936.592407,936.592407,162600054
2017-04-16,936.664246,947.955872,936.664246,943.784851,943.784851,146187177
2017-04-17,944.032227,951.126343,934.159180,950.943848,950.943848,201677419
2017-04-18,950.832336,959.623230,950.756653,943.374390,943.374390,210622859
2017-04-19,943.732483,948.061768,942.720764,947.018799,947.018799,225399837
2017-04-20,947.636902,968.459290,945.991882,960.218689,960.218689,246178125
2017-04-21,960.484436,965.955383,948.766846,953.832397,953.832397,212431321
2017-04-22,954.347473,964.377197,943.232910,961.372131,961.372131,194598814
2017-04-23,961.536072,961.754578,939.917175,941.441101,941.441101,201942609
2017-04-24,943.328369,977.908020,943.401978,978.591003,978.591003,184583953
2017-04-25,978.825806,987.827271,978.220337,986.198547,986.198547,189024314
2017-04-26,986.588196,1007.728210,986.695313,997.259827,997.259827,256602061
2017-04-27,997.882629,1022.785339,997.819519,1022.130005,1022.130005,348430804
2017-04-28,1022.137756,1031.360474,997.737976,1016.743896,1016.743896,407390324
2017-04-29,1017.794250,1025.023071,1015.763000,1020.844971,1020.844971,326464306
2017-04-30,1020.906677,1042.305908,1015.539124,1042.612915,1042.612915,319550594
2017-05-01,1042.930054,1110.756592,1042.930054,1102.357300,1102.357300,553368486
2017-05-02,1101.915405,1141.319458,1097.008911,1122.735718,1122.735718,368885614
2017-05-03,1123.477661,1160.063721,1120.781982,1157.711060,1157.711060,453574678
2017-05-04,1158.200562,1245.575684,1158.110596,1189.778687,1189.778687,722337505
2017-05-05,1192.254761,1250.892944,1181.250488,1198.343628,1198.343628,728841270
2017-05-06,1199.391357,1216.332886,1188.366699,1216.332886,1216.332886,448790435
2017-05-07,1216.848999,1231.561890,1201.664063,1231.649170,1231.649170,833099315
2017-05-08,1231.811157,1331.903564,1231.621216,1331.903564,1331.903564,1035876034
2017-05-09,1332.320923,1418.890259,1327.275635,1355.804443,1355.804443,902077701
2017-05-10,1356.700439,1383.170898,1325.136841,1382.478516,1382.478516,708380141
2017-05-11,1377.249146,1449.064331,1356.739868,1434.668213,1434.668213,620481167
2017-05-12,1432.487427,1441.110229,1315.225220,1338.383911,1338.383911,575164170
2017-05-13,1337.514526,1407.273193,1281.595825,1401.001343,1401.001343,449922385
2017-05-14,1397.857666,1421.578857,1379.791870,1404.106201,1404.106201,339358845
2017-05-15,1403.741333,1407.016479,1322.399414,1347.515747,1347.515747,567032807
2017-05-16,1350.050293,1383.270020,1306.079224,1343.077271,1343.077271,742639765
2017-05-17,1337.099243,1440.310669,1286.706421,1418.066162,1418.066162,820980788
2017-05-18,1402.343994,1471.095337,1394.060059,1458.079224,1458.079224,690435439
2017-05-19,1464.811279,1538.034180,1459.539795,1525.136108,1525.136108,887968989
2017-05-20,1522.473755,1599.578003,1515.322632,1599.578003,1599.578003,737616819
2017-05-21,1585.997070,1625.934204,1567.428223,1569.067505,1569.067505,882358343
2017-05-22,1570.597290,1776.740845,1554.000732,1673.004272,1673.004272,1495050444
2017-05-23,1686.983398,1791.309082,1676.930176,1791.000244,1791.000244,1064178722
2017-05-24,1791.733643,1946.263550,1791.318848,1883.054565,1883.054565,1329567672
2017-05-25,1885.058228,2132.986084,1767.440063,1782.660522,1782.660522,1861330265
2017-05-26,1794.965088,1999.681519,1617.099854,1721.312988,1721.312988,1378257182
2017-05-27,1716.506470,1766.471191,1450.433716,1593.489624,1593.489624,1329019148
2017-05-28,1605.377197,1772.051636,1605.377197,1682.378662,1682.378662,895223949
2017-05-29,1685.211426,1797.187866,1644.427856,1760.270142,1760.270142,776201829
2017-05-30,1760.074951,1797.423218,1659.042725,1698.524292,1698.524292,1127396977
2017-05-31,1707.674805,1794.177490,1674.003296,1775.990356,1775.990356,1199961125
2017-06-01,1777.481812,1903.288208,1777.619873,1868.601440,1868.601440,1282927233
2017-06-02,1865.613892,1930.006226,1841.210327,1930.006226,1930.006226,1021428584
2017-06-03,1934.015747,2002.411865,1879.610718,1950.791138,1950.791138,1174926335
2017-06-04,1975.950073,2005.498657,1902.078491,1952.285156,1952.285156,1053256645
2017-06-05,1952.743530,2082.314209,1950.745972,2082.314209,2082.314209,1061233784
2017-06-06,2085.437500,2320.833984,2085.275879,2219.018799,2219.018799,1619476078
2017-06-07,2223.808350,2224.153076,2084.569824,2107.822754,2107.822754,1170891801
2017-06-08,2098.819580,2171.964355,2061.077148,2205.329346,2205.329346,1007050816
2017-06-09,2206.760010,2277.637451,2194.364258,2216.491455,2216.491455,1058830468
2017-06-10,2219.890137,2316.318604,2155.847656,2313.744141,2313.744141,1584686016
2017-06-11,2309.583984,2352.119385,2229.615479,2321.907471,2321.907471,1375510204
2017-06-12,2318.069092,2350.423584,1991.901367,2099.321045,2099.321045,2028202788
2017-06-13,2116.117920,2196.613525,2094.665283,2131.497559,2131.497559,1397348396
2017-06-14,2131.387695,2179.765381,1892.056763,1965.934692,1965.934692,1330739666
2017-06-15,1960.608765,1988.319702,1737.153564,1931.489136,1931.489136,1587978031
2017-06-16,1935.399780,1987.262329,1866.898804,1971.166992,1971.166992,935423038
2017-06-17,1967.605835,2101.580811,1944.869629,2078.641113,2078.641113,1200993936
2017-06-18,2078.226563,2083.509521,1972.045532,1995.216187,1995.216187,922846827
2017-06-19,1995.795532,2087.691162,1995.014526,2034.090088,2034.090088,1136470084
2017-06-20,2035.393921,2188.697998,2035.381958,2154.849121,2154.849121,1467967661
2017-06-21,2145.063721,2194.608398,2099.266113,2121.745361,2121.745361,1283399059
2017-06-22,2123.268066,2150.094727,2085.524902,2134.108887,2134.108887,866088166
2017-06-23,2135.631592,2174.046631,2135.034912,2159.306152,2159.306152,756229528
2017-06-24,2154.279541,2169.556396,2032.087769,2052.171143,2052.171143,773088433
2017-06-25,2051.014893,2110.021973,2003.705811,2032.184814,2032.184814,911238449
2017-06-26,2033.095337,2051.981201,1868.887207,1948.313721,1948.313721,1307507271
2017-06-27,1948.313721,1992.544800,1826.644165,1992.544800,1992.544800,1162989814
2017-06-28,1992.997681,2014.217163,1938.529907,1990.252808,1990.252808,915103928
2017-06-29,1984.664185,1991.254639,1935.903809,1952.271851,1952.271851,730359812
2017-06-30,1952.210327,1965.478882,1903.409790,1905.260742,1905.260742,660681226
2017-07-01,1914.292358,1931.702637,1857.944824,1869.710449,1869.710449,598966273
2017-07-02,1871.131226,1932.277954,1839.213623,1926.127686,1926.127686,617649280
2017-07-03,1920.049194,2006.184814,1908.641113,1980.122070,1980.122070,744545525
2017-07-04,1977.758911,2033.057861,1977.248169,2011.473511,2011.473511,761957656
2017-07-05,2012.424683,2027.717529,1967.563232,2012.366577,2012.366577,728202642
2017-07-06,2017.092163,2017.828491,1993.583008,2011.691284,2011.691284,587612395
2017-07-07,2011.714478,2264.611328,1938.611450,1953.964233,1953.964233,711723792
2017-07-08,1955.213379,1994.833252,1933.522217,1994.833252,1994.833252,568913874
2017-07-09,1995.818604,2044.600464,1953.437378,1953.793579,1953.793579,409508146
2017-07-10,1959.076782,1972.754761,1802.679321,1842.049683,1842.049683,862732919
2017-07-11,1852.398926,1877.602295,1783.237671,1818.018555,1818.018555,1034108407
2017-07-12,1814.114624,1881.178223,1771.364014,1861.152954,1861.152954,866948598
2017-07-13,1864.147705,1880.598633,1809.826904,1821.756836,1821.756836,645731271
2017-07-14,1823.835327,1826.454956,1666.325684,1704.579468,1704.579468,673563560
2017-07-15,1702.121948,1702.900269,1519.165039,1525.614380,1525.614380,758363609
2017-07-16,1520.363281,1571.340210,1406.678345,1472.133667,1472.133667,902334286
2017-07-17,1474.269531,1708.794922,1474.269531,1707.724609,1707.724609,920959460
2017-07-18,1711.640747,1830.848999,1655.909180,1778.964233,1778.964233,1160299231
2017-07-19,1782.186523,1841.568604,1735.168091,1745.033691,1745.033691,955710801
2017-07-20,1742.316406,2237.503906,1742.182739,2173.403320,2173.403320,1735004653
2017-07-21,2189.455322,2189.117676,2017.739014,2053.386719,2053.386719,1146436256
2017-07-22,2054.056152,2203.217285,2045.651123,2162.961914,2162.961914,906042167
2017-07-23,2161.406982,2179.941406,2042.749390,2099.822998,2099.822998,825071137
2017-07-24,2101.591797,2131.926025,2074.225830,2115.055664,2115.055664,665239143
2017-07-25,2117.082520,2123.086426,1904.621460,1978.255493,1978.255493,1121076462
2017-07-26,1979.245972,2004.576172,1878.583496,1929.110718,1929.110718,714920708
2017-07-27,1936.172974,2061.004150,1929.321167,2043.895386,2043.895386,603659731
2017-07-28,2049.977051,2206.236084,2049.506592,2138.894287,2138.894287,1050864211
2017-07-29,2137.379150,2138.704102,2050.407471,2076.029785,2076.029785,612004861
2017-07-30,2074.461182,2098.858643,2013.896362,2098.150879,2098.150879,537206435
2017-07-31,2102.762451,2187.448975,2073.161621,2178.783203,2178.783203,652098944
2017-08-01,2175.721680,2209.294434,2030.860596,2058.820068,2058.820068,1003309817
2017-08-02,2065.538086,2090.608398,2015.855957,2049.500977,2049.500977,827876921
2017-08-03,2048.661865,2141.516357,2032.503174,2134.010498,2134.010498,612338882
2017-08-04,2135.684326,2224.265381,2089.020752,2221.626221,2221.626221,768791715
2017-08-05,2222.961182,2523.981689,2205.469971,2495.519775,2495.519775,1492673547
2017-08-06,2499.125488,2526.497803,2420.866943,2463.922119,2463.922119,847155793
2017-08-07,2463.032715,2608.984131,2438.397705,2592.205566,2592.205566,1137153768
2017-08-08,2585.515869,2672.635986,2567.198730,2633.761963,2633.761963,1349834474
2017-08-09,2634.116211,2637.355469,2500.900879,2569.154541,2569.154541,1129100692
2017-08-10,2568.670410,2661.413330,2553.831299,2605.795410,2605.795410,1167624858
2017-08-11,2600.046387,2828.160645,2597.334961,2805.795166,2805.795166,1553447096
2017-08-12,2805.802734,3035.831055,2777.419189,2985.712158,2985.712158,1705933355
2017-08-13,2982.122803,3234.486328,2965.029541,3133.035889,3133.035889,2429882255
2017-08-14,3127.528809,3336.004639,3065.283447,3336.004639,3336.004639,1899799398
2017-08-15,3337.439453,3437.452881,3039.355713,3250.373291,3250.373291,2532294457
2017-08-16,3264.681885,3398.146240,3105.597900,3395.895264,3395.895264,1762911186
2017-08-17,3401.955322,3485.969727,3295.317627,3367.819824,3367.819824,1985196604
2017-08-18,3362.105225,3390.851807,3119.726563,3232.553955,3232.553955,2285533432
2017-08-19,3214.785156,3296.760010,3084.880859,3258.255127,3258.255127,2312034832
2017-08-20,3254.844238,3260.267334,3162.054199,3175.868164,3175.868164,1639165554
2017-08-21,3178.059082,3192.805176,3093.136963,3102.845703,3102.845703,2171737700
2017-08-22,3100.217285,3221.063965,2852.491943,3198.284180,3198.284180,2935995532
2017-08-23,3189.306641,3324.048828,3179.798828,3242.614990,3242.614990,1850987975
2017-08-24,3231.742676,3420.658203,3231.815186,3387.527588,3387.527588,1592489853
2017-08-25,3386.073730,3459.394531,3363.278076,3393.045654,3393.045654,1341175138
2017-08-26,3393.402832,3399.006348,3313.815674,3378.143311,3378.143311,1173245874
2017-08-27,3372.477539,3427.964844,3350.892578,3396.791260,3396.791260,1191552327
2017-08-28,3398.008301,3406.505371,3279.490967,3391.102051,3391.102051,1516039963
2017-08-29,3396.169922,3580.247803,3356.829834,3543.584717,3543.584717,1923912707
2017-08-30,3536.882813,3577.021729,3458.969727,3534.060791,3534.060791,1500116105
2017-08-31,3526.544189,3663.688232,3522.025146,3635.611084,3635.611084,1503385675
2017-09-01,3634.350830,3776.738770,3622.835449,3776.738770,3776.738770,2006546697
2017-09-02,3784.003662,3840.840088,3450.351563,3534.910889,3534.910889,2101551690
2017-09-03,3539.928955,3639.373291,3410.476318,3535.143555,3535.143555,1491198716
2017-09-04,3541.831055,3541.831055,3179.137939,3278.370361,3278.370361,2311817093
2017-09-05,3272.163818,3397.406494,3093.794189,3356.234619,3356.234619,2068995337
2017-09-06,3356.280518,3540.021484,3356.023193,3524.047607,3524.047607,1665082481
2017-09-07,3517.930420,3561.622070,3444.007324,3510.554688,3510.554688,1407784501
2017-09-08,3514.584473,3545.834961,3087.959229,3204.326660,3204.326660,2046594008
2017-09-09,3205.129883,3264.999512,3117.458496,3202.288330,3202.288330,1050412985
2017-09-10,3204.773682,3216.973389,2993.892578,3124.386230,3124.386230,1272423498
2017-09-11,3124.030273,3233.191650,3109.375000,3159.898193,3159.898193,1182572745
2017-09-12,3165.677002,3292.149658,3073.673828,3108.910889,3108.910889,1403273913
2017-09-13,3109.791504,3109.557373,2862.044922,2940.019775,2940.019775,1680607239
2017-09-14,2934.552490,2967.453857,2354.505371,2355.143311,2355.143311,2027702311
2017-09-15,2363.615967,2747.406006,2169.184326,2676.812256,2676.812256,3052520339
2017-09-16,2676.981445,2802.884766,2566.627441,2667.628174,2667.628174,1338141144
2017-09-17,2653.822998,2696.894531,2535.609619,2639.322266,2639.322266,912817644
2017-09-18,2645.370117,3019.862305,2645.760010,3008.362305,3008.362305,1438030033
2017-09-19,3014.719238,3028.382324,2857.574463,2904.373291,2904.373291,1157303561
2017-09-20,2898.002197,2973.659180,2854.406250,2895.870361,2895.870361,899933286
2017-09-21,2892.548828,2902.987061,2661.189941,2674.208252,2674.208252,1039534588
2017-09-22,2671.984131,2769.747314,2626.602051,2691.201416,2691.201416,885649657
2017-09-23,2690.623291,2830.931641,2664.428223,2811.059082,2811.059082,687950474
2017-09-24,2813.838867,2813.838867,2718.034180,2727.625488,2727.625488,568815713
2017-09-25,2726.692383,2940.924561,2725.683105,2913.595703,2913.595703,1019821928
2017-09-26,2915.332031,2956.646973,2872.550293,2896.093750,2896.093750,776592286
2017-09-27,2896.532715,3143.000977,2889.631104,3135.764404,3135.764404,1259241565
2017-09-28,3133.121826,3202.117676,3057.130371,3108.742188,3108.742188,1275091220
2017-09-29,3106.426514,3145.480957,3010.800537,3107.696289,3107.696289,1020491179
2017-09-30,3109.965576,3253.531006,3106.046387,3238.810059,3238.810059,901351138
2017-10-01,3240.556641,3288.336426,3187.376953,3288.336426,3288.336426,902187909
2017-10-02,3282.415039,3360.569824,3296.031982,3322.021973,3322.021973,1078678556
2017-10-03,3321.374268,3346.018066,3214.741943,3260.444092,3260.444092,972677819
2017-10-04,3261.871338,3284.514404,3178.395020,3196.553467,3196.553467,844055663
2017-10-05,3196.946533,3326.450684,3156.735596,3301.105957,3301.105957,886035680
2017-10-06,3298.093262,3379.744141,3298.114258,3345.946533,3345.946533,819061447
2017-10-07,3344.829102,3401.883057,3307.854004,3388.877197,3388.877197,694272372
2017-10-08,3391.005127,3530.416992,3372.609863,3524.562256,3524.562256,1004410941
2017-10-09,3527.650879,3711.174561,3480.440674,3631.674316,3631.674316,1498280037
2017-10-10,3634.863037,3727.222412,3608.284180,3620.525635,3620.525635,1209221660
2017-10-11,3626.022217,3685.797363,3599.992432,3646.479248,3646.479248,923451145
2017-10-12,3648.821533,4106.846191,3641.993896,4106.846191,4106.846191,2104810459
2017-10-13,4119.852539,4398.147461,4099.261230,4251.136719,4251.136719,2721680265
2017-10-14,4248.366211,4394.535156,4209.304688,4390.085938,4390.085938,1256421271
2017-10-15,4393.225098,4405.661133,4124.216797,4273.171387,4273.171387,1487086045
2017-10-16,4280.229980,4342.050781,4167.952148,4320.547852,4320.547852,1515295816
2017-10-17,4332.613770,4369.378418,4130.042969,4249.495605,4249.495605,1380918845
2017-10-18,4248.214355,4247.248535,3915.062988,4231.844727,4231.844727,1816115274
2017-10-19,4226.583984,4367.330566,4184.807617,4340.750000,4340.750000,1353919878
